date,close_price,volume,open_price,high_price,low_price
6/28/2022,$468.61 ,1761731,$483.50 ,$487.24 ,$467.89 
6/27/2022,$481.75 ,2034692,$485.81 ,$487.24 ,$477.35 
6/24/2022,$484.37 ,2862608,$480.00 ,$484.83 ,$476.68 
6/23/2022,$475.00 ,2030070,$466.37 ,$476.28 ,$465.71 
6/22/2022,$459.96 ,1827536,$459.39 ,$464.72 ,$458.50 
6/21/2022,$463.11 ,2420616,$450.55 ,$464.82 ,$449.14 
6/17/2022,$446.69 ,3623435,$451.05 ,$455.69 ,$443.20 
6/16/2022,$451.76 ,2906555,$450.31 ,$457.77 ,$447.97 
6/15/2022,$458.79 ,2250190,$458.50 ,$464.36 ,$451.39 
6/14/2022,$454.80 ,2224642,$452.25 ,$458.76 ,$450.28 
6/13/2022,$452.25 ,3113404,$450.00 ,$458.64 ,$448.90 
6/10/2022,$463.31 ,2551932,$465.00 ,$468.19 ,$457.76 
6/9/2022,$472.05 ,3087499,$467.34 ,$484.24 ,$467.15 
6/8/2022,$467.99 ,1697022,$471.78 ,$474.43 ,$466.89 
6/7/2022,$471.78 ,2435455,$459.91 ,$473.73 ,$459.59 
6/6/2022,$472.47 ,2297043,$480.50 ,$481.00 ,$468.91 
6/3/2022,$476.25 ,2857437,$485.03 ,$488.15 ,$475.59 
6/2/2022,$487.61 ,4950575,$460.90 ,$491.13 ,$457.88 
6/1/2022,$456.99 ,2319395,$469.38 ,$470.50 ,$456.70 
5/31/2022,$466.22 ,4424541,$470.76 ,$470.80 ,$458.03 
5/27/2022,$470.76 ,5719609,$456.80 ,$474.88 ,$455.12 
5/26/2022,$464.99 ,5917606,$449.10 ,$468.05 ,$447.51 
5/25/2022,$440.11 ,3225105,$436.33 ,$443.26 ,$430.83 
5/24/2022,$437.71 ,3473424,$424.80 ,$438.73 ,$424.35 
5/23/2022,$429.48 ,3687167,$420.00 ,$430.00 ,$416.67 
5/20/2022,$416.43 ,5115014,$428.80 ,$428.85 ,$406.51 
5/19/2022,$422.93 ,5839640,$430.37 ,$430.53 ,$418.72 
5/18/2022,$429.40 ,9511603,$460.00 ,$463.86 ,$424.55 
5/17/2022,$490.47 ,2602815,$489.16 ,$493.56 ,$480.23 
5/16/2022,$494.53 ,1579715,$496.14 ,$497.68 ,$489.62 
5/13/2022,$497.27 ,2338637,$493.11 ,$498.79 ,$489.60 
5/12/2022,$486.18 ,2829489,$486.79 ,$497.26 ,$479.76 
5/11/2022,$489.08 ,2782894,$503.92 ,$508.00 ,$487.81 
5/10/2022,$501.46 ,2729398,$509.70 ,$510.63 ,$495.63 
5/9/2022,$498.83 ,3292742,$496.10 ,$507.05 ,$494.34 
5/6/2022,$503.36 ,3560758,$514.40 ,$516.44 ,$498.82 
5/5/2022,$517.32 ,3977041,$541.57 ,$542.34 ,$512.17 
5/4/2022,$544.43 ,2465206,$531.60 ,$546.14 ,$522.81 
5/3/2022,$528.08 ,2398040,$530.00 ,$534.27 ,$523.70 
5/2/2022,$528.95 ,3303362,$532.23 ,$539.20 ,$518.27 
4/29/2022,$531.72 ,2968024,$560.93 ,$561.58 ,$529.70 
4/28/2022,$562.00 ,2118683,$555.47 ,$564.80 ,$545.80 
4/27/2022,$554.08 ,2261581,$556.19 ,$563.62 ,$552.85 
4/26/2022,$553.76 ,2057352,$565.25 ,$568.34 ,$553.31 
4/25/2022,$568.21 ,3154501,$570.31 ,$570.33 ,$553.53 
4/22/2022,$571.70 ,2878169,$590.35 ,$591.90 ,$571.05 
4/21/2022,$591.74 ,2027947,$607.28 ,$609.18 ,$591.15 
4/20/2022,$603.53 ,1793337,$599.15 ,$605.28 ,$597.31 
4/19/2022,$594.30 ,2327834,$583.35 ,$594.83 ,$582.00 
4/18/2022,$582.12 ,2161925,$585.38 ,$592.11 ,$579.60 
4/14/2022,$590.39 ,2206167,$591.78 ,$596.28 ,$587.05 
4/13/2022,$591.09 ,2211841,$582.47 ,$593.49 ,$582.47 
4/12/2022,$581.36 ,2141958,$586.69 ,$591.73 ,$578.76 
4/11/2022,$584.67 ,2792714,$598.79 ,$601.00 ,$582.80 
4/8/2022,$600.04 ,3230210,$606.38 ,$608.00 ,$597.73 
4/7/2022,$608.05 ,4804249,$592.29 ,$612.27 ,$588.78 
