date,close_price,volume,open_price,high_price,low_price
12/15/2015,$79.68 ,14113320,$78.71 ,$80.00 ,$78.48 
12/14/2015,$78.29 ,12168250,$77.63 ,$78.53 ,$77.44 
12/11/2015,$77.78 ,12280440,$77.51 ,$78.33 ,$77.11 
12/10/2015,$77.79 ,8984147,$77.91 ,$78.54 ,$77.57 
12/9/2015,$77.70 ,10075970,$77.60 ,$78.99 ,$77.44 
12/8/2015,$77.75 ,8312676,$77.68 ,$78.50 ,$77.35 
12/7/2015,$78.37 ,9454228,$77.54 ,$78.50 ,$77.54 
12/4/2015,$77.83 ,11959700,$75.98 ,$77.90 ,$75.92 
12/3/2015,$75.74 ,11178640,$75.83 ,$76.20 ,$75.17 
12/2/2015,$75.79 ,8104035,$75.73 ,$76.46 ,$75.65 
